verse_key,version_id,eng,local
GEN.4.12,4573,"When you farm the fertile land, it will no longer grow anything for you, and you will become a roving nomad on the earth.","Ka fõõ maŋ wa kɔ a teŋɛ, a boma koŋ maŋ la maale yaga ko fo. Fo na leɛ la neɛ ba naŋ digi bare ane neɛ naŋ daara yoɔrɔ a teŋɛzu.”."
GEN.2.13,4573,The name of the second river is the Gihon. It flows around the entire land of Cush.,A bagbɛre ayi soba yuori la Gehɔn; ona la zoro gɔllɔ a Kus teŋɛ zaa.
GEN.7.14,4573,"They and every kind of animal—every kind of livestock, every kind that crawls on the ground, every kind of bird.","ba ne wɛdomboorɔ zaa, ane yiri domboorɔ zaa ane a teŋɛ bonvuuri zaa ane bon-ɛgre zaa naŋ taa begɛ."
GEN.6.13,4573,"God said to Noah, The end has come for all creatures, since they have filled the earth with violence. I am now about to destroy them along with the earth.","Naaŋmen pãã da yeli ko la a Nowa, “N narɛɛ la ka N baare a nensaalba zaa, bonso, a tendaa paale ne la a ba kpaŋkpaŋkpeɛ̃-yɛlɛ. Pampana, N waana la ka N sãã ba, a laŋ ne a teŋɛ."
GEN.5.14,4573,"In all, Kenan lived years, and he died.",A Kenan yuomo zaa o naŋ da nyɛ a teŋɛzu da waa la yuomo kɔɔraawae ane pie; kyɛ da kpi.
GEN.1.14,4573,"God said, Let there be lights in the dome of the sky to separate the day from the night. They will mark events, sacred seasons, days, and years.","Naaŋmen da la yelee la, “Vɛŋ ka kyaane be a saluoni a sazu poɔ a wɛle a ŋmenaa ane a tensogɔ taa; ka a wullo a sẽɛ, uoni, bebie ane a yuomo."
GEN.3.12,4573,"The man said, The woman you gave me, she gave me some fruit from the tree, and I ate.","Ka a dɔɔ yeli, “A pɔge fo naŋ ko ma ka o be n zie la ko ma a tewɔne ka N di.”."
GEN.2.14,4573,"The name of the third river is the Tigris, flowing east of Assyria; and the name of the fourth river is the Euphrates.",A bagbɛre ata soba yuori la Tigris; ona la zoro a Asiiriya sapare seŋ. A bagbɛre anaare soba la Yuferet.
GEN.4.13,4573,"Cain said to the LORD, My punishment is more than I can bear.","A Keein da yeli ko la a DAANA, “A n dɔgroŋ zuo la n faŋ!."
GEN.6.14,4573,so make a wooden ark. Make the ark with nesting places and cover it inside and out with tar.,"De dakpeɛŋaa maale ne gbori ko fo meŋɛ. Maale deri o poɔ, kyɛ de suni saale ne o poɔ lamboe zaa ane a puori lamboe zaa."
GEN.7.15,4573,"they came to Noah and entered the ark, two of every creature that breathes.","A donne zaa, ayi ayi, bondaa ane bompɔge naŋ voorɔ ne a Nowa la da kpɛ a gbori poɔ."
GEN.5.15,4573,"When Mahalalel was years old, he became the father of Jared.","A Mahalalɛl naŋ da wa nyɛ yuomo lezaata ane anuu, o da dɔge la Gyarɛd."
GEN.1.15,4573,They will be lights in the dome of the sky to shine on the earth. And thats what happened.,a vɛŋ ka a e kyaane a saluoni poɔ a korɔ a teŋɛzu kyaane.” Ka a da e a lɛ.
GEN.3.13,4573,"The LORD God said to the woman, What have you done?! And the woman said, The snake tricked me, and I ate.","Lɛ la ka a DAANA Naaŋmen da soore a pɔge, “Boŋ la a ŋaa fo naŋ e?” Ka a pɔge da yelsɔge, “A waabo la bɛlle ma ka N di.”."
GEN.2.15,4573,The LORD God took the human and settled him in the garden of Eden to farm it and to take care of it.,A DAANA Naaŋmen da de la a nensaala eŋ a Edin gaadin poɔ ka o na koɔrɔ kyɛ kaara o zu.
GEN.4.14,4573,"Now that youve driven me away from the fertile land and I am hidden from your presence, Im about to become a roving nomad on the earth, and anyone who finds me will kill me.","Zenɛ fo digi ma la bare a teŋɛ poɔ, ka N na sɔgle n meŋɛ yi fo niŋe. N na leɛ la neɛ ba naŋ digi bare, a waa neɛ naŋ daara yoɔrɔ a teŋɛzu ka neɛzaa naŋ nyɛ ma na pɔɔ ko ma.”."
GEN.6.15,4573,"This is how you should make it: four hundred fifty feet long, seventy-five feet wide, and forty-five feet high.","Ŋaa la ka fo na maale a gbori: A o wogruŋ na e la mitare kɔɔ ne lezare ne pie ane ata, ka o yɛloŋ e mitare lezare ne ayi, ka o zuluŋ e mitare pie ane ata."
GEN.5.16,4573,"After Jareds birth, Mahalalel lived years; and he had other sons and daughters.","A Gyarɛd dɔgebo puoriŋ, a Mahalalɛl da la nyɛ la yuomo kɔɔraanii ane lezare ne pie. O da la dɔge la bidɔbɔ ane pɔgeyaare."
GEN.7.16,4573,"Male and female of every creature went in, just as God had commanded him. Then the LORD closed the door behind them.","A bonvuuri zaa, bondaa ane bompɔge, da kpɛ la a gbori a seŋ lɛ a Naaŋmen naŋ da yeli ko o. A DAANA da page la a gbori noɔre eŋ a Nowa."
GEN.3.14,4573,"The LORD God said to the snake, Because you did this, you are the one cursed out of all the farm animals, out of all the wild animals. On your belly you will crawl, and dust you will eat every day of your life.","Ka a DAANA Naaŋmen da yeli ko a waabo: “Fo naŋ e a ŋaa zuiŋ, N kaa-eŋ fo la a donne zaa poɔ ane a wɛdonne zaa poɔ; fo na maŋ vuuro ne la fo puori, kyɛ dire tɛne a fo nyɔvore zaa poɔ."
GEN.1.16,4573,God made the stars and two great lights: the larger light to rule over the day and the smaller light to rule over the night.,Naaŋmen da iri la kyaane bombɛrɛ ayi; a kyãã-kpoŋ soba da puri la a ŋmenaa saŋ kyɛ ka a kyãã-bile soba puri a tensogɔ saŋ. O da iri la a ŋmarbie meŋ.
GEN.2.16,4573,"The LORD God commanded the human, Eat your fill from all of the gardens trees.","A DAANA Naaŋmen da yeli ko la a nensaala, “Fo taa la sori a na toɔ̃ di a gaadin poɔ tewɔmɔ zaa;."
GEN.4.15,4573,"The LORD said to him, It wont happen; anyone who kills Cain will be paid back seven times. The LORD put a sign on Cain so that no one who found him would assault him.","Lɛ la ka a DAANA da yeli ko o, “A ba waa lɛ! Neɛ na zaa naŋ na ko a Keein, ba na yaa la a Keein koobo sane o zie gbɛre boyopoĩ.” A DAANA pãã da eŋ la a Keein ŋmaaroŋ ka ka neɛzaa wa nyɛ o, o ta ko o."
GEN.6.16,4573,"Make a roof for the ark and complete it one foot from the top. Put a door in its side. In the hold below, make the second and third decks.","Maale pɔgraa page ne a gbori, ka o do mita yeni. Maale dendɔre a o lambori kaŋ, kyɛ maale desuglo ata a o poɔ."
GEN.5.17,4573,"In all, Mahalalel lived years, and he died.",A Mahalalɛl yuomo zaa o naŋ da nyɛ a teŋɛzu da waa la yuomo kɔɔraanii ne lezaanaare ne pie ane anuu; kyɛ da kpi.
GEN.3.15,4573,"I will put contempt between you and the woman, between your offspring and hers. They will strike your head, but you will strike at their heels.","N na e la ka dɔndɔnnoŋ be fo ne a pɔge sogɔŋ, fo biiri ane o biiri sogɔŋ; o na ŋmɛ la fo zu ŋmɛre, kyɛ ka fo doŋ o gbɛnɔɔkyoone eŋɛ!”."
GEN.7.17,4573,"The flood remained on the earth for forty days. The waters rose, lifted the ark, and it rode high above the earth.","A kɔmpiiri da iree la a teŋɛzu beri lezaayi; ka a koɔ̃ da iri do, a tuo a gbori ka o do saa a teŋɛ zusogɔ."
GEN.1.17,4573,God put them in the dome of the sky to shine on the earth.,Naaŋmen da de a la eŋ a saluoni poɔ ka a korɔ a tendaa kyaane.
GEN.2.17,4573,"but dont eat from the tree of the knowledge of good and evil, because on the day you eat from it, you will die.","kyɛ a ba seŋ ka fo di a yelvelaa ane a yelfaa bammo teɛ wɔmɔ, bonso, a bebiri na daare fo naŋ na di o, fo sereŋ na kpi la.”."
GEN.4.16,4573,"Cain left the LORDs presence, and he settled down in the land of Nod, east of Eden.","Lɛ la ka Keein pãã da yi a DAANA niŋesogɔ gaa tɔɔre zaa a te kpeɛrɛ a Nod teŋɛ poɔ, a Edin sapare seŋ."
GEN.6.17,4573,I am now bringing the floodwaters over the earth to destroy everything under the sky that breathes. Everything on earth is about to take its last breath.,"Maa eŋ, N waana ne la kɔmpiiri a teŋɛzu, ka N sãã a bonvoba zaa naŋ be a teŋɛzu. A boma zaa naŋ be a teŋɛzu na kpi la."
GEN.5.18,4573,"When Jared was years old, he became the father of Enoch.","A Gyarɛd naŋ da wa nyɛ yuomo kɔɔ ane lezaata ane ayi, o da dɔge la Enɔk."
GEN.3.16,4573,"To the woman he said, I will make your pregnancy very painful; in pain you will bear children. You will desire your husband, but he will rule over you.","O da yeli ko la a pɔge: “N na e la ka fo maŋ taa poɔ a nyɛ woore yaga, a woŋ tuo fo biiri dɔgebo eŋɛ; fo na maŋ woŋ la tuo kyɛ dɔge biiri, kyɛ naŋ maŋ kyɛnɛ taa a fo serɛ vɔlaa, kyɛ ka o di kpeɛ̃õ fo zu.”."
GEN.7.18,4573,The waters rose and spread out over the earth. The ark floated on the surface of the waters.,"A koɔ̃ da paalɛɛ la, a do laare pɔge a teŋɛ; ka a gbori do daale a koɔ̃ zu."
GEN.1.18,4573,"to rule over the day and over the night, and to separate the light from the darkness. God saw how good it was.",a na di naaloŋ a ŋmenaa ane a tensogɔ zu kyɛ wɛle a kyaane yi a ligruŋ poɔ. Naaŋmen da nyɛɛ la ka a soma.
GEN.2.18,4573,"Then the LORD God said, Its not good that the human is alone. I will make him a helper that is perfect for him.","A DAANA Naaŋmen pãã da yelee la, “A ba soma ka dɔɔ waa o yoŋ; N na maale la soŋnɔ ko o ka o waa o tɔsoba.”."
GEN.4.17,4573,Cain knew his wife intimately. She became pregnant and gave birth to Enoch. Cain built a city and named the city after his son Enoch.,A Keein da baŋ la a o pɔge sɛŋ poɔ ka o taa poɔ a dɔge Enɔk. A Keein da mɛ la teŋkpoŋ kaŋ a de a o bidɔɔ Enɔk yuori pore ne a teŋɛ ka Enɔk.
GEN.6.18,4573,"But I will set up my covenant with you. You will go into the ark together with your sons, your wife, and your sons wives.","Kyɛ N na biŋ la N nɔ-eŋnaa ko maa ne fo. Fõõ ne a fo bidɔbɔ, fo pɔge ane a fo bidɔbɔ pɔgeba na kpɛ la a gbori poɔ."
GEN.5.19,4573,"After Enochs birth, Jared lived years; and he had other sons and daughters.","A Enɔk dɔgebo puoriŋ, a Gyarɛd da nyɛ la yuomo kɔɔraanii. O da dɔge la bidɔbɔ ane pɔgeyaare mine meŋ."
GEN.3.17,4573,"To the man he said, Because you listened to your wifes voice and you ate from the tree that I commanded, Dont eat from it, cursed is the fertile land because of you; in pain you will eat from it every day of your life.","Naaŋmen da yeli ko la a dɔɔ meŋ: “Fo naŋ kyɛlle a fo pɔge noɔre, a di a tewɔne na N naŋ da yeli: ‘Tɔɔ wa dire,’ N kaa-eŋ la a teŋɛ fo zuiŋ; fo na maŋ woŋ la tuo yaga kyɛ nyɛ a fo noɔre diibu yi o poɔ a fo nyɔvore zaa poɔ."
GEN.4.18,4573,"Irad was born to Enoch. Irad fathered Mehujael, Mehujael fathered Methushael, and Methushael fathered Lamech.","A Enɔk da dɔge la Irad; ka a Irad da e Mehugyayɛl saa, ka Mehugyayɛl da e Metusayɛl saa, ka Metusayɛl e Lamɛk saa."
GEN.7.19,4573,The waters rose even higher over the earth; they covered all of the highest mountains under the sky.,A koɔ̃ da iri do la a teŋɛzu yaga zaa a page a taŋwogri zaa naŋ be a teŋɛzu.
GEN.2.19,4573,So the LORD God formed from the fertile land all the wild animals and all the birds in the sky and brought them to the human to see what he would name them. The human gave each living being its name.,"A DAANA Naaŋmen da iri la a wɛdonne zaa ane sazu nuuli zaa, a taa wa ko a dɔɔ ka o nyɛ yoe na o naŋ na ko a. Lɛ zaa a dɔɔ naŋ wa boɔle a donne kanzaa da leɛ la o yuori."
GEN.1.19,4573,There was evening and there was morning: the fourth day.,"Zie da maaɛ la, a nyaa baguo saŋ, a beri anaare soba."
GEN.6.19,4573,"From all living things—from all creatures—you are to bring a pair, male and female, into the ark with you to keep them alive.","Fo na de la a teŋɛzu bonvoba boorɔ zaa, ayi ayi kpɛ ne a gbori, bondaa ane bompɔge."
GEN.5.20,4573,"In all, Jared lived years, and he died.","A Gyarɛd yuomo zaa o naŋ da nyɛ a teŋɛzu da waa la kɔɔraawae ne lezaata ane ayi, kyɛ da kpi."
GEN.3.18,4573,"Weeds and thistles will grow for you, even as you eat the fields plants.",A teŋɛ na buli la goore ane puluŋ; kyɛ a weɛ poɔ boma la ka fo na di.
GEN.4.19,4573,"Lamech took two wives, the first named Adah and the second Zillah.","A Lamɛk da de la pɔgeba bayi; kaŋ yuori da di la Ada, ka a kaŋ na meŋ yuori di Zila."
GEN.2.20,4573,"The human named all the livestock, all the birds in the sky, and all the wild animals. But a helper perfect for him was nowhere to be found.","A dɔɔ da ko la a nii zaa ane a sazu nuuli ane a wɛdonne zaa yoe; kyɛ a ama zaa puoriŋ, a dɔɔ da ba nyɛ soŋnɔ zaa naŋ seŋ ne ka o ne o na toɔ̃ lantaa."
GEN.7.20,4573,"The waters rose twenty-three feet high, covering the mountains.",A koɔ̃ da page la a tanne ka a sigi te be a koɔ̃ puliŋ aŋa mitare ayopoĩ.
GEN.1.20,4573,"God said, Let the waters swarm with living things, and let birds fly above the earth up in the dome of the sky.","Naaŋmen da yelee la, “Vɛŋ ka a koɔ̃ taa bonvoba naŋ ba poɔrɔ kyɛ ka a nuuli ɛgrɛ a koɔ̃ zusogɔ a saluoni poɔ.”."
GEN.6.20,4573,"From each kind of bird, from each kind of livestock, and from each kind of everything that crawls on the ground—a pair from each will go in with you to stay alive.","Bon-ɛgre boorɔ zaa, donne boorɔ zaa ane a bonvuuri boorɔ zaa. A boorɔ kanzaa ayi ayi ka fo na taa kpɛ ne a gbori poɔ, a vɛŋ ka a voorɔ."
GEN.5.21,4573,"When Enoch was years old, he became the father of Methuselah.","A Enɔk naŋ da wa nyɛ yuomo lezaata ane anuu, o da dɔge la Mɛtusɛla."
GEN.3.19,4573,"by the sweat of your face you will eat bread— until you return to the fertile land, since from it you were taken; you are soil, to the soil you will return.","Fo na maŋ kyeene la wale kyɛ nyɛ boma di te ta saŋ fo naŋ na leɛ kpɛ a teŋɛ, bonso, a teŋɛ poɔ la ka ba iri fo; fo waa la tɛne, a tɛne poɔ ka fo na leɛ kpɛ.”."
GEN.4.20,4573,Adah gave birth to Jabal; he was the ancestor of those who live in tents and own livestock.,Ada da dɔge la Gyabal. A Gyabal da waa la a banaŋ naŋ kpeɛrɛ segre poɔ kyɛ taa donne sããkoma.
GEN.2.21,4573,"So the LORD God put the human into a deep and heavy sleep, and took one of his ribs and closed up the flesh over it.",Lɛ la ka a DAANA Naaŋmen da e ka a dɔɔ gbiri gɔntooroŋ ka O pãã da iri a dɔɔ nyɛbikɔɔre kaŋ kyɛ de ennɛne page ne a be.
GEN.7.21,4573,"Every creature took its last breath: the things crawling on the ground, birds, livestock, wild animals, everything swarming on the ground, and every human being.","A teŋɛzu bonvoba zaa da kpie la, a bon-ɛgre, yiri donne, wɛdonne, dombilii zaa naŋ vuuro teŋɛ ane nensaalba zaa."
GEN.1.21,4573,"God created the great sea animals and all the tiny living things that swarm in the waters, each according to its kind, and all the winged birds, each according to its kind. God saw how good it was.",Lɛ la ka Naaŋmen da iri a mane poɔ zomkponni ane a bonvoba boorɔ zaa naŋ yoɔrɔ a koɔ̃ poɔ a paale a koɔ̃ poɔ zaa ane bon-ɛgre boorɔ zaa naŋ taa begɛ. Naaŋmen da nyɛɛ la ka a soma.
GEN.6.21,4573,Take some from every kind of food and stow it as food for you and for the animals.,Fo na de la bondi-boorɔ zaa maale biŋ; ka a e fõõ ne a ba zaa bondirii.”.
GEN.3.20,4573,The man named his wife Eve because she is the mother of everyone who lives.,"A dɔɔ da pore la a o pɔge yuori Hawa, bonso, ona da la a voba zaa ma."
GEN.4.21,4573,His brothers name was Jubal; he was the ancestor of those who play stringed and wind instruments.,A o yɔɔ yuori da la Gyubal. A Gyubal da waa la a banaŋ zaa naŋ da maŋ ŋmeɛrɛ a koriŋgyo ane banaŋ naŋ peɛlɛ wulee sããkoma.
GEN.5.22,4573,"Enoch walked with God. After Methuselahs birth, Enoch lived years; and he had other sons and daughters.",A Enɔk da laŋ kyɛŋ ne la Naaŋmen yuomo kɔɔraata a Mɛtusɛla dɔgebo puoriŋ. O da la dɔge la bidɔbɔ ane pɔgeyaare.
GEN.2.22,4573,"With the rib taken from the human, the LORD God fashioned a woman and brought her to the human being.",A DAANA Naaŋmen da de la a nyɛbikɔɔre O naŋ da iri a dɔɔ eŋɛ maale ne pɔge a taa wa ko a dɔɔ.
GEN.7.22,4573,Everything on dry land with lifes breath in its nostrils died.,Bonzaa naŋ da taa nyɔvore a teŋkuoŋaa zu da kpie la.
GEN.1.22,4573,"Then God blessed them: Be fertile and multiply and fill the waters in the seas, and let the birds multiply on the earth.","Naaŋmen da maale a la, a yele, “Yɛ dɔgrɔ, a yɛle paale a mama koɔnɛɛ zaa kyɛ ka a bon-ɛgre yɛllɛ a teŋɛzu.”."
GEN.6.22,4573,Noah did everything exactly as God commanded him.,Ŋaa la ka a Nowa da e; o da e la a lɛ zaa Naaŋmen naŋ da yeli ka o e.
GEN.3.21,4573,The LORD God made the man and his wife leather clothes and dressed them.,A DAANA Naaŋmen da de la doŋgama maale ne kparre ko a dɔɔ ane o pɔge ka ba su.
GEN.4.22,4573,"Zillah also gave birth to Tubal-cain, the ancestor of blacksmiths and all artisans of bronze and iron. Tubal-cains sister was Naamah.","Zila da dɔge la Tubal-keein, a kurikuro na naŋ da maŋ maale kur-zeɛ boorɔ zaa ane kuri tonton-boma. A Tubal-keein yɔɔpuulee da la Naama."
GEN.5.23,4573,"In all, Enoch lived years.",A yuomo zaa a Enɔk naŋ da nyɛ da waa la yuomo kɔɔraata ne lezaata ane anuu.
GEN.2.23,4573,"The human said, This one finally is bone from my bones and flesh from my flesh. She will be called a woman because from a man she was taken.","Lɛ la ka a dɔɔ da yeli: “Dabaglakala! Ŋa la kɔɔre naŋ yi n kɔbɔ poɔ ane eŋɛ naŋ e n meŋɛ eŋɛ; ba na boɔle o la Pɔge, bonso, Dɔɔ eŋɛ la ka ba iri o.”."
GEN.7.23,4573,God wiped away every living thing that was on the fertile land—from human beings to livestock to crawling things to birds in the sky. They were wiped off the earth. Only Noah and those with him in the ark were left.,"A Naaŋmen da eɛɛ la ka bonvore zaa naŋ da be a teŋɛzu, nensaalba ane donne, ane bonvuuri ane a sazu bon-ɛgre zaa ba la kye a teŋɛzu. Nowa yoŋ la da kyɛre ane banaŋ ne o naŋ da be a gbori poɔ."
GEN.1.23,4573,There was evening and there was morning: the fifth day.,"Zie da maaɛ la, a nyaa baguo saŋ, a beri anuu soba."
GEN.3.22,4573,"The LORD God said, The human being has now become like one of us, knowing good and evil. Now, so he doesnt stretch out his hand and take also from the tree of life and eat and live forever.","Lɛ la ka a DAANA Naaŋmen da yeli, “Nyɛ, a nensaala leɛ waa ŋa te kaŋ, a baŋ velaa ane faa. Pampana, ba na pɔɔ boɔrɔ la ka ba teɛ̃ ba nu a pɔre a nyɔvore tewɔne di, a na voorɔ tegitegilɛ.”."
GEN.5.24,4573,Enoch walked with God and disappeared because God took him.,"A Enɔk da laŋ kyɛŋ ne la Naaŋmen; kyɛ da ba la wa bebe, bonso, Naaŋmen da de o la gaa ne."
GEN.4.23,4573,"Lamech said to his wives, Adah and Zillah, listen to my voice; wives of Lamech, pay attention to my words: I killed a man for wounding me, a boy for striking me.","A Lamɛk da yeli ko la o pɔgeba: “Ada ane Zila, yɛ kyɛlle woŋ n noɔre yɛlɛ; yɛnee a Lamɛk pɔgeba, yɛ kyɛlle woŋ bon N naŋ yele: N ko la dɔɔ, o naŋ pere ma zuiŋ, a ko pɔlbile kaŋ, o naŋ ŋmɛ ma zuiŋ."
